Article,neuf_price,occasion_price,description
OnePlus Nord 2 5G 256 Go Double SIM Gris,"466,14 €",N/A,Réseau 5G Mémoire 256 Go / RAM 12 Go Android Double SIM
OnePlus 8 Pro Smartphone 8Go/128Go Vert,"364,77 €",N/A,Android Double SIM
OnePlus 9R Smartphone 8Go/128Go Bleu,"389,56 €",N/A,Android Double SIM
OnePlus 9 Pro 5G 8/256 Go Double Sim - Noir,"436,20 €",220 €,Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM
OnePlus 9R Smartphone 12Go/256Go Noir,"389,66 €",N/A,Android Double SIM
OnePlus 9R Smartphone 8Go/256Go Bleu,"389,66 €",N/A,Android Double SIM
OnePlus 9R Smartphone 12Go/256Go Vert,"396,94 €",N/A,Android Double SIM
OnePlus 9R Smartphone 8Go/128Go Noir,"388,36 €",N/A,Android Double SIM
OnePlus 8 Pro Smartphone 12Go/256Go Vert,"367,77 €",N/A,Android Double SIM
OnePlus 8 Pro 12/256 Go Dual-SIM Noir Onyx,386 €,N/A,Android Double SIM
OnePlus 8 Pro Smartphone 12Go/256Go Bleu,"397,67 €",N/A,Android Double SIM
OnePlus 9R Smartphone 8Go/256Go Noir,"389,62 €",N/A,Android Double SIM
OnePlus 9R Smartphone 12Go/256G Bleu,"389,64 €",N/A,Android Double SIM
